"cod_ibge";"id_familias";"id_pessoas";"vlr_renda_media_fam";"cod_local_domic_fam";"cod_especie_domic_fam";"qtd_comodos_domic_fam";"qtd_comodos_dormitorio_fam";"cod_material_piso_fam";"cod_material_domic_fam";"cod_agua_canalizada_fam";"cod_abaste_agua_domic_fam";"cod_banheiro_domic_fam";"cod_escoa_sanitario_domic_fam";"cod_destino_lixo_domic_fam";"cod_iluminacao_domic_fam";"cod_calcamento_domic_fam";"cod_sexo_pessoa";"dta_nasc_pessoa";"cod_parentesco_rf_pessoa";"cod_raca_cor_pessoa";"cod_local_nascimento_pessoa";"cod_certidao_registrada_pessoa";"cod_deficiencia_memb";"cod_sabe_ler_escrever_memb";"ind_frequenta_escola_memb";"cod_escola_local_memb";"cod_curso_frequenta_memb";"cod_ano_serie_frequenta_memb";"cod_curso_frequentou_pessoa_memb";"cod_ano_serie_frequentou_memb";"cod_concluiu_frequentou_memb";"cod_trabalhou_memb";"cod_afastado_trab_memb";"cod_agricultura_trab_memb";"cod_principal_trab_memb";"val_remuner_emprego_memb";"cod_trabalho_12_meses_memb";"qtd_meses_12_meses_memb";"val_renda_bruta_12_meses_memb";"val_renda_doacao_memb";"val_renda_aposent_memb";"val_renda_seguro_desemp_memb";"val_renda_pensao_alimen_memb";"val_outras_rendas_memb";"dat_atualizacao_familia";"dat_cadastramento_fam"
1304302;1943;14800;1000;1;1;4;3;2;1;1;1;1;3;1;1;1;2;2000-08-28;3;4;1;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-11;2002-07-17
1304302;6228;26590;13100;1;1;2;1;2;3;1;1;1;3;1;1;1;2;1951-02-09;1;4;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;0;2016-01-15;2002-07-18
1304302;6228;10896;13100;1;1;2;1;2;3;1;1;1;3;1;1;1;1;1959-09-07;2;4;2;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;262;0;0;2016-01-15;2002-07-18
1304302;6002;15189;6200;1;1;4;4;2;1;1;1;1;2;1;3;1;2;1977-05-19;1;4;1;1;2;1;3;;;;8;3;1;1;;1;3;500;1;6;3000;0;0;0;0;0;2016-02-01;2002-07-18
1304302;6002;27605;6200;1;1;4;4;2;1;1;1;1;2;1;3;1;1;1998-08-29;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-01;2002-07-18
1304302;6002;18468;6200;1;1;4;4;2;1;1;1;1;2;1;3;1;2;2001-11-19;3;4;1;1;2;1;1;1;5;6;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-01;2002-07-18
2604809;5585;12516;0;2;1;4;2;2;1;2;4;2;;2;1;1;2;1969-03-20;1;4;2;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-19;2002-07-18
2604809;5000;22942;2000;2;1;5;2;2;1;1;3;2;;3;1;3;2;1965-07-06;1;4;2;2;2;2;3;;;;4;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-11-30;2002-07-18
2604809;5000;19719;2000;2;1;5;2;2;1;1;3;2;;3;1;3;1;1956-05-30;2;4;2;1;2;2;4;;;;;;;2;2;;;0;2;;;100;0;0;0;0;2015-11-30;2002-07-18
2604809;5000;11529;2000;2;1;5;2;2;1;1;3;2;;3;1;3;2;1995-11-18;3;4;1;2;2;1;3;;;;12;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-30;2002-07-18
2604809;5000;15607;2000;2;1;5;2;2;1;1;3;2;;3;1;3;2;2003-08-10;3;4;1;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-11-30;2002-07-18
2604809;5000;11065;2000;2;1;5;2;2;1;1;3;2;;3;1;3;2;2012-11-20;5;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-11-30;2002-07-18
1400209;1228;22796;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;2;1973-01-14;1;1;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;788;0;0;0;2015-10-20;2002-07-20
1400209;1228;16624;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;1;1999-10-14;3;4;1;1;1;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-10-20;2002-07-20
1400209;1228;20469;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;2;2001-04-06;3;4;1;1;2;1;1;1;5;7;;;;2;2;;;0;2;;;0;0;0;0;0;2015-10-20;2002-07-20
1400209;1228;13232;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;2;2003-04-16;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-10-20;2002-07-20
1400209;1228;15411;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;1;2010-05-26;3;1;2;1;2;2;1;1;3;;;;;;;;;;;;;;0;;0;;2015-10-20;2002-07-20
1400209;1228;24738;7800;1;1;2;2;2;2;1;1;1;3;2;1;1;2;2010-05-26;3;1;2;1;2;2;1;1;3;;;;;;;;;;;;;;0;;0;;2015-10-20;2002-07-20
5213103;3005;14399;20000;1;1;3;1;5;2;1;1;1;1;1;1;3;2;1982-03-16;1;4;2;1;2;1;3;;;;5;5;2;1;;2;6;800;1;12;9600;0;0;0;0;0;2015-10-15;2002-07-20
5213103;3005;21472;20000;1;1;3;1;5;2;1;1;1;1;1;1;3;1;2001-06-28;3;1;2;1;2;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-10-15;2002-07-20
5213103;3005;10501;20000;1;1;3;1;5;2;1;1;1;1;1;1;3;2;2003-03-09;3;4;2;1;2;1;1;1;5;4;;;;;;;;;;;;;0;;0;;2015-10-15;2002-07-20
5213103;3110;24331;25900;1;1;4;2;2;2;1;1;1;1;1;1;3;2;1979-05-04;1;1;1;1;2;1;3;;;;5;5;2;1;;2;1;778;1;12;9336;0;0;0;0;0;2016-01-06;2002-07-20
5213103;3110;25952;25900;1;1;4;2;2;2;1;1;1;1;1;1;3;2;2002-01-05;3;1;1;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-06;2002-07-20
5213103;3110;10513;25900;1;1;4;2;2;2;1;1;1;1;1;1;3;2;2008-07-31;3;4;1;1;2;2;1;1;5;2;;;;;;;;;;;;;0;;0;;2016-01-06;2002-07-20
5213087;3023;24664;6000;1;1;5;2;2;1;1;1;1;2;1;1;1;2;1963-10-17;1;2;2;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-12-07;2002-07-21
5213087;3023;26192;6000;1;1;5;2;2;1;1;1;1;2;1;1;1;1;1962-05-29;2;4;2;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-07;2002-07-21
5213087;3023;18800;6000;1;1;5;2;2;1;1;1;1;2;1;1;1;2;1989-03-18;3;3;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-12-07;2002-07-21
5213103;4342;20685;13000;1;1;5;2;5;1;1;1;1;1;1;1;1;2;1963-05-16;1;1;1;2;2;1;3;;;;4;4;1;2;2;;;150;1;12;1330;0;0;0;0;0;2015-10-15;2002-07-21
5213103;4342;11954;13000;1;1;5;2;5;1;1;1;1;1;1;1;1;1;1952-02-24;2;4;2;2;2;1;3;;;;4;3;2;1;;2;1;150;1;5;10000;0;0;0;0;0;2015-10-15;2002-07-21
1304302;3139;24617;1500;1;1;6;2;5;2;1;1;1;3;1;1;1;2;1977-08-24;1;4;1;1;2;1;3;;;;8;3;1;1;;2;1;150;1;5;750;0;0;0;0;0;2015-09-22;2002-07-21
1304302;3139;18437;1500;1;1;6;2;5;2;1;1;1;3;1;1;1;1;1973-02-20;2;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-09-22;2002-07-21
1304302;3139;23475;1500;1;1;6;2;5;2;1;1;1;3;1;1;1;1;2003-08-04;3;4;1;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-09-22;2002-07-21
1304302;4222;10332;6200;1;1;2;1;2;6;1;1;1;2;1;1;1;1;1962-08-20;1;4;2;1;2;1;3;;;;5;5;2;1;;2;1;300;1;5;1500;0;0;0;0;0;2016-01-21;2002-07-21
1400209;4036;13899;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;2;1970-08-10;1;4;1;1;2;1;3;;;;4;1;2;2;2;;;0;2;;;0;0;0;0;0;2016-02-02;2002-07-23
1400209;4036;25621;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;1;1958-06-18;2;4;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;200;2016-02-02;2002-07-23
1400209;4036;17793;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;1;1995-02-09;3;4;1;1;2;1;3;;;;5;7;2;2;2;;;0;2;;;0;0;0;0;0;2016-02-02;2002-07-23
1400209;4036;10303;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;1;1996-09-07;3;4;1;1;2;1;3;;;;5;7;2;2;2;;;0;2;;;0;0;0;0;0;2016-02-02;2002-07-23
1400209;4036;22837;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;2;1999-04-08;3;4;1;1;2;1;1;1;5;6;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-02;2002-07-23
1400209;4036;10802;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;1;2001-10-17;3;4;1;1;2;1;1;1;5;7;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-02;2002-07-23
1400209;4036;26015;2800;1;1;4;4;2;3;1;1;1;3;1;1;1;1;2015-12-18;5;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2016-02-02;2002-07-23
5101001;6547;13359;42800;1;1;7;3;5;1;1;1;1;3;1;1;1;2;1979-03-20;1;4;1;1;2;1;3;;;;13;;;1;;2;8;724;1;10;7240;0;0;0;0;0;2015-11-30;2002-08-01
5101001;6547;15509;42800;1;1;7;3;5;1;1;1;1;3;1;1;1;1;1981-11-26;2;2;1;2;2;1;3;;;;8;3;1;1;;2;4;1540;1;12;18480;0;0;0;0;0;2015-11-30;2002-08-01
5101001;6547;19683;42800;1;1;7;3;5;1;1;1;1;3;1;1;1;2;2000-04-27;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-30;2002-08-01
5101001;6547;26787;42800;1;1;7;3;5;1;1;1;1;3;1;1;1;2;2001-07-16;3;4;1;1;2;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-30;2002-08-01
5101001;6547;24790;42800;1;1;7;3;5;1;1;1;1;3;1;1;1;1;2012-04-24;3;4;2;1;2;2;1;1;2;;;;;;;;;;;;;;0;;0;;2015-11-30;2002-08-01
5101001;5819;26436;15700;1;1;5;2;2;1;1;1;1;3;1;1;3;1;1967-05-28;2;4;1;1;2;1;3;;;;4;4;1;2;1;1;2;0;1;1;250;0;0;0;0;0;2016-01-26;2002-08-01
5101001;5819;19196;15700;1;1;5;2;2;1;1;1;1;3;1;1;3;1;1996-02-14;3;4;1;1;2;1;3;;;;5;8;1;2;1;1;1;0;1;1;100;0;0;0;0;0;2016-01-26;2002-08-01
5101001;5819;14955;15700;1;1;5;2;2;1;1;1;1;3;1;1;3;1;1997-12-05;3;4;1;1;2;1;3;;;;5;5;2;2;1;2;2;0;1;2;500;0;0;0;0;0;2016-01-26;2002-08-01
5101001;5819;16140;15700;1;1;5;2;2;1;1;1;1;3;1;1;3;2;2000-02-06;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-26;2002-08-01
5101001;4574;21360;0;1;1;5;2;2;1;1;1;1;3;1;1;3;2;1972-10-18;1;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-22;2002-08-01
5101001;6459;11800;35600;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1967-12-07;1;4;2;2;2;1;3;;;;8;3;1;1;;2;8;950;1;12;10440;0;0;0;0;0;2015-10-22;2002-08-01
5101001;6459;23503;35600;1;1;5;2;2;1;1;1;1;3;1;1;1;1;1965-08-25;2;4;1;1;2;1;3;;;;4;3;2;1;;2;1;200;1;2;3600;0;0;0;0;0;2015-10-22;2002-08-01
5101001;6459;24454;35600;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2007-03-21;3;4;1;1;2;2;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-10-22;2002-08-01
5101001;3951;12275;7100;1;1;3;1;2;1;1;1;1;3;1;1;3;2;1966-01-23;1;4;2;1;2;1;3;;;;5;5;2;2;1;1;1;300;1;8;2800;0;0;0;0;0;2015-11-26;2002-08-01
5101001;3951;24442;7100;1;1;3;1;2;1;1;1;1;3;1;1;3;1;1996-06-22;3;4;1;1;2;1;3;;;;8;2;2;2;1;1;2;150;1;4;650;0;0;0;0;0;2015-11-26;2002-08-01
5101001;3951;26977;7100;1;1;3;1;2;1;1;1;1;3;1;1;3;1;2001-10-11;3;4;1;1;2;1;1;1;5;6;;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-26;2002-08-01
5101001;5673;19361;19700;1;1;6;3;5;1;1;1;1;3;1;1;3;2;1960-02-19;1;1;2;2;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;0;2016-01-13;2002-08-01
5101001;5467;10698;14700;1;1;5;2;2;1;1;2;1;3;1;3;3;2;1983-09-27;1;4;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;0;2015-10-13;2002-08-01
5101001;5467;25925;14700;1;1;5;2;2;1;1;2;1;3;1;3;3;1;1970-03-17;2;4;2;2;2;2;4;;;;;;;1;;1;4;1182;1;12;14184;0;0;0;0;0;2015-10-13;2002-08-01
5101001;5467;10685;14700;1;1;5;2;2;1;1;2;1;3;1;3;3;1;2014-12-14;11;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-10-13;2002-08-01
5213087;3992;23260;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;2;1985-06-12;1;1;2;1;2;1;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;0;2015-12-03;2002-08-04
5213087;3992;26330;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;1;1997-04-04;2;4;2;1;2;1;3;;;;6;8;2;1;;2;1;470;1;4;1880;0;0;0;0;0;2015-12-03;2002-08-04
5213087;3992;27296;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;2;2000-05-21;3;4;2;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;300;0;2015-12-03;2002-08-04
5213087;3992;21469;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;2;2001-03-18;3;1;2;1;2;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-03;2002-08-04
5213087;3992;17414;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;1;2002-07-25;3;4;2;1;2;1;1;1;5;8;;;;;;;;;;;;;0;;0;;2015-12-03;2002-08-04
5213087;3992;27199;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;1;2004-05-01;3;3;2;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-12-03;2002-08-04
5213087;3992;22093;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;1;2005-07-10;3;1;2;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-12-03;2002-08-04
5213087;3992;14036;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;2;2011-06-18;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-12-03;2002-08-04
5213087;3992;23254;7200;1;1;6;3;5;1;1;1;1;1;1;1;1;2;2015-08-01;3;1;1;1;2;2;4;;;;;;;;;;;;;;;;0;;200;;2015-12-03;2002-08-04
1400472;1135;29277;46900;2;1;4;3;5;1;1;2;1;3;1;3;3;1;1972-12-30;1;2;2;1;2;1;3;;;;3;;;1;;1;1;300;1;12;3600;0;0;0;0;0;2015-12-17;2002-08-08
1400472;1135;24092;46900;2;1;4;3;5;1;1;2;1;3;1;3;3;2;1975-09-14;2;1;2;1;2;1;3;;;;13;;;1;;2;8;788;1;12;9456;0;0;0;0;0;2015-12-17;2002-08-08
1400472;1135;16045;46900;2;1;4;3;5;1;1;2;1;3;1;3;3;2;2000-09-09;3;4;1;1;1;1;1;1;5;5;;;;2;2;;;0;2;;;0;788;0;0;0;2015-12-17;2002-08-08
1400472;2009;10524;13000;1;1;5;3;5;1;1;1;1;3;1;1;1;2;1970-03-27;1;4;2;1;2;1;3;;;;8;3;1;1;;1;1;400;1;12;4800;0;0;0;0;120;2016-02-01;2002-08-08
1400472;2009;21200;13000;1;1;5;3;5;1;1;1;1;3;1;1;1;2;2000-07-10;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-01;2002-08-08
1400472;2009;16582;13000;1;1;5;3;5;1;1;1;1;3;1;1;1;2;2000-07-10;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2016-02-01;2002-08-08
1716208;1435;19021;0;1;1;5;2;2;2;1;1;2;;1;1;3;2;1980-12-05;1;4;1;1;2;1;3;;;;4;2;2;2;2;;;0;2;;;0;0;0;0;0;2015-12-01;2002-08-08
1716208;1435;17431;0;1;1;5;2;2;2;1;1;2;;1;1;3;1;2001-04-27;3;4;1;1;2;1;1;1;4;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-01;2002-08-08
1716208;1435;14389;0;1;1;5;2;2;2;1;1;2;;1;1;3;1;2002-08-30;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-12-01;2002-08-08
1716208;1435;20024;0;1;1;5;2;2;2;1;1;2;;1;1;3;1;2005-06-03;3;4;1;1;2;1;1;1;4;5;;;;;;;;;;;;;0;;0;;2015-12-01;2002-08-08
1716208;1435;24991;0;1;1;5;2;2;2;1;1;2;;1;1;3;1;2014-06-27;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-12-01;2002-08-08
1301803;2256;12835;6000;1;1;6;3;5;1;1;1;1;2;1;1;1;2;1980-04-10;1;1;1;1;2;1;3;;;;8;2;2;2;2;;;0;2;;;0;0;0;0;100;2015-11-12;2002-08-12
1301803;2256;25257;6000;1;1;6;3;5;1;1;1;1;2;1;1;1;1;1981-08-24;2;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;200;2015-11-12;2002-08-12
1301803;2256;27820;6000;1;1;6;3;5;1;1;1;1;2;1;1;1;2;2002-11-18;3;4;1;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-11-12;2002-08-12
1301803;2256;14425;6000;1;1;6;3;5;1;1;1;1;2;1;1;1;1;2009-11-05;3;4;1;1;2;1;1;1;3;;;;;;;;;;;;;;0;;0;;2015-11-12;2002-08-12
1301803;5129;24580;800;1;1;3;2;4;3;1;1;2;;1;1;3;2;1974-04-29;1;4;1;2;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;40;2015-12-10;2002-08-12
1301803;5129;24539;800;1;1;3;2;4;3;1;1;2;;1;1;3;1;1990-06-09;2;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-10;2002-08-12
1301803;5129;16228;800;1;1;3;2;4;3;1;1;2;;1;1;3;2;2003-11-29;3;4;1;1;2;1;1;1;5;4;;;;;;;;;;;;;;;;;2015-12-10;2002-08-12
1301803;5129;13192;800;1;1;3;2;4;3;1;1;2;;1;1;3;1;2006-07-18;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-12-10;2002-08-12
1400472;6694;14381;24600;1;1;4;2;2;6;1;1;1;3;1;3;1;2;1974-08-29;1;4;2;1;2;1;3;;;;5;6;2;1;;2;1;880;1;12;10560;0;0;0;0;0;2016-01-25;2002-08-14
1400472;5462;15615;2100;2;1;3;2;2;6;1;2;1;3;3;1;3;2;1980-04-02;1;4;2;1;2;1;3;;;;8;3;1;1;;2;8;788;1;1;788;0;0;0;0;0;2015-12-14;2002-08-14
1400472;5462;22539;2100;2;1;3;2;2;6;1;2;1;3;3;1;3;1;2001-02-23;3;4;2;1;2;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-14;2002-08-14
1400472;5462;20860;2100;2;1;3;2;2;6;1;2;1;3;3;1;3;2;2003-04-29;3;4;2;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-12-14;2002-08-14
1400472;6536;12309;5000;1;1;5;2;2;3;2;2;2;;3;3;3;2;1976-06-12;1;3;2;1;2;1;3;;;;4;4;2;1;;1;1;150;1;12;1800;0;0;0;0;0;2016-01-04;2002-08-14
1400472;6536;11699;5000;1;1;5;2;2;3;2;2;2;;3;3;3;1;2001-02-10;3;4;2;1;1;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-04;2002-08-14
1400472;6536;26898;5000;1;1;5;2;2;3;2;2;2;;3;3;3;2;2005-11-27;3;4;2;1;2;2;1;1;5;4;;;;;;;;;;;;;0;;0;;2016-01-04;2002-08-14
1400472;2728;13703;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;2;1979-12-17;1;4;2;1;2;1;3;;;;5;8;1;2;2;;;0;2;;;0;0;0;0;0;2016-01-18;2002-08-14
1400472;2728;17361;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;1;1969-08-26;2;4;2;1;2;1;3;;;;4;3;1;1;;1;1;800;1;12;9600;0;780;0;0;0;2016-01-18;2002-08-14
1400472;2728;17243;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;1;1995-01-12;3;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2016-01-18;2002-08-14
1400472;2728;11659;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;1;1997-02-24;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-18;2002-08-14
1400472;2728;21736;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;1;2001-10-19;3;4;1;1;1;1;1;1;5;6;;;;2;2;;;0;2;;;0;880;0;0;0;2016-01-18;2002-08-14
1400472;2728;13358;35100;2;1;5;3;5;1;1;2;1;3;3;3;3;2;2004-12-30;3;4;2;1;2;1;1;1;5;4;;;;;;;;;;;;;0;;0;;2016-01-18;2002-08-14
1721000;2727;18993;12000;2;1;5;2;5;1;1;2;1;2;1;1;1;2;1982-12-22;1;4;2;2;2;1;1;1;7;2;;;;1;;2;1;500;1;9;3600;0;0;0;0;0;2015-11-06;2002-08-14
1721000;2727;22530;12000;2;1;5;2;5;1;1;2;1;2;1;1;1;1;1972-02-06;2;4;2;2;2;1;3;;;;4;4;1;2;1;2;1;180;1;8;2950;0;0;0;0;0;2015-11-06;2002-08-14
1721000;2727;28517;12000;2;1;5;2;5;1;1;2;1;2;1;1;1;2;2001-03-18;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-11-06;2002-08-14
1721000;2727;14811;12000;2;1;5;2;5;1;1;2;1;2;1;1;1;2;2013-04-25;3;4;1;1;2;1;1;1;1;;;;;;;;;;;;;;0;;0;;2015-11-06;2002-08-14
3136702;6584;21158;39400;1;1;5;2;5;1;1;1;1;1;1;1;1;2;1960-10-27;1;1;2;1;2;1;3;;;;4;4;2;2;2;;;0;2;;;0;788;0;0;0;2016-01-14;2002-08-14
3136702;6584;26727;39400;1;1;5;2;5;1;1;1;1;1;1;1;1;1;1995-08-14;3;1;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2016-01-14;2002-08-14
1716208;3162;11866;3200;1;1;5;3;2;1;1;1;1;3;1;1;1;2;1981-03-10;1;3;1;1;2;1;3;;;;6;7;2;1;;2;8;788;1;2;1576;0;0;0;0;0;2016-01-22;2002-08-15
1716208;3162;13948;3200;1;1;5;3;2;1;1;1;1;3;1;1;1;1;1969-07-18;2;4;1;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2016-01-22;2002-08-15
1716208;3162;29280;3200;1;1;5;3;2;1;1;1;1;3;1;1;1;2;1998-12-23;3;4;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-22;2002-08-15
1716208;3162;17523;3200;1;1;5;3;2;1;1;1;1;3;1;1;1;2;2002-04-28;3;4;1;1;2;1;1;1;5;9;;;;;;;;;;;;;0;;0;;2016-01-22;2002-08-15
1716208;4852;27905;13100;1;1;2;3;2;1;1;1;1;3;1;1;1;1;1963-11-09;1;4;1;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-09-25;2002-08-15
1716208;4852;20868;13100;1;1;2;3;2;1;1;1;1;3;1;1;1;2;1964-05-26;2;4;1;1;2;1;3;;;;8;3;1;1;;2;8;788;1;8;6304;0;0;0;0;0;2015-09-25;2002-08-15
1716208;4852;25918;13100;1;1;2;3;2;1;1;1;1;3;1;1;1;2;1993-06-24;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-09-25;2002-08-15
1716208;4852;26128;13100;1;1;2;3;2;1;1;1;1;3;1;1;1;2;1995-09-29;3;4;1;1;2;1;1;1;10;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-09-25;2002-08-15
1716109;2846;26972;29100;1;1;3;1;2;2;2;1;1;3;1;1;3;2;1985-05-21;1;4;2;1;2;1;3;;;;5;8;1;1;;2;3;1167;1;12;14004;0;0;0;0;0;2015-11-23;2002-08-18
1716109;2846;26541;29100;1;1;3;1;2;2;2;1;1;3;1;1;3;2;2004-06-18;3;4;1;1;2;1;1;1;2;;;;;;;;;;;;;;;;;;2015-11-23;2002-08-18
1716109;2846;14073;29100;1;1;3;1;2;2;2;1;1;3;1;1;3;1;2009-03-14;3;4;1;1;2;1;1;1;2;;;;;;;;;;;;;;;;;;2015-11-23;2002-08-18
1716109;2846;26439;29100;1;1;3;1;2;2;2;1;1;3;1;1;3;1;2014-03-12;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-11-23;2002-08-18
1716109;4889;28226;28400;1;1;6;2;2;2;1;1;1;3;1;1;1;2;1976-05-27;1;4;1;1;2;1;3;;;;5;7;2;1;;2;3;788;1;12;9456;0;0;0;0;0;2015-12-10;2002-08-18
1716109;4889;21378;28400;1;1;6;2;2;2;1;1;1;3;1;1;1;1;1974-10-02;2;4;1;1;2;1;3;;;;5;5;2;;;;;;;;;;;;;350;2015-12-10;2002-08-18
1716109;4889;19740;28400;1;1;6;2;2;2;1;1;1;3;1;1;1;2;1996-04-14;3;4;1;1;2;1;1;1;4;7;;;;;;;;;;;;;;;;;2015-12-10;2002-08-18
1716109;4889;27295;28400;1;1;6;2;2;2;1;1;1;3;1;1;1;1;2000-10-21;3;4;1;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-12-10;2002-08-18
1716208;4682;11023;0;1;1;5;3;2;2;1;1;1;3;1;1;3;2;1963-07-02;1;4;1;1;2;1;3;;;;4;1;2;2;2;;;0;2;;;0;0;0;0;0;2016-01-11;2002-08-18
1716208;4682;17017;0;1;1;5;3;2;2;1;1;1;3;1;1;3;1;1998-08-29;3;2;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2016-01-11;2002-08-18
2604809;4439;27156;19700;1;1;5;3;2;1;1;1;1;1;1;1;3;2;1973-08-08;1;4;1;2;2;1;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;0;2015-11-30;2002-08-18
